alphadk|Some Australian guy that developed this bot.$Use !report to tell me stuff|yellow|AlphaDK|Player
drive spd|Grants allies within 2 spaces Spd+3 during combat.|orange|Drive Spd 2|C Skill
drive speed|Grants allies within 2 spaces Spd+3 during combat.|orange|Drive Spd 2|C Skill
fortify armor|Grants adjacent armor allies Def/Res+6 through their next actions at the start of each turn.|orange|Fortify Armor|C Skill
fortify armour|Grants adjacent armor allies Def/Res+6 through their next actions at the start of each turn.|orange|Fortify Armor|C Skill
fortify cavalry|Grants adjacent cavalry allies Def/Res+6 through their next actions at the start of each turn.|orange|Fortify Cavalry|C Skill
fortify cancer|Grants adjacent cavalry allies Def/Res+6 through their next actions at the start of each turn.|orange|Fortify Cavalry|C Skill
fortify def 1|Grants adjacent allies Def+2 through their next actions at the start of each turn.|orange|Fortify Def 1|C Skill & Sacred Seal
fortify defense 1|Grants adjacent allies Def+2 through their next actions at the start of each turn.|orange|Fortify Def 1|C Skill & Sacred Seal
fortify def 2|Grants adjacent allies Def+3 through their next actions at the start of each turn.|orange|Fortify Def 2|C Skill & Sacred Seal
fortify defense 2|Grants adjacent allies Def+3 through their next actions at the start of each turn.|orange|Fortify Def 2|C Skill & Sacred Seal
fortify def 3|Grants adjacent allies Def+4 through their next actions at the start of each turn.|orange|Fortify Def 3|C Skill & Sacred Seal
fortify defense 3|Grants adjacent allies Def+4 through their next actions at the start of each turn.|orange|Fortify Def 3|C Skill & Sacred Seal
fortify def|Grants adjacent allies Def+4 through their next actions at the start of each turn.|orange|Fortify Def 3|C Skill & Sacred Seal
fortify defense|Grants adjacent allies Def+4 through their next actions at the start of each turn.|orange|Fortify Def 3|C Skill & Sacred Seal
fortify dragons|Grants adjacent Dragon allies Def/Res+6 through their next actions at the start of each turn.|orange|Fortify Dragons|C Skill
fortify nowi|Grants adjacent Dragon allies Def/Res+6 through their next actions at the start of each turn.|orange|Fortify Dragons|C Skill
fortify fliers|Grants adjacent flying allies Def/Res+6 through their next actions at the start of each turn.|orange|Fortify Fliers|C Skill
fortify res 1|Grants adjacent allies Res+2 through their next actions at the start of each turn.|orange|Fortify Res 1|C Skill & Sacred Seal
fortify resistance 1|Grants adjacent allies Res+2 through their next actions at the start of each turn.|orange|Fortify Res 1|C Skill & Sacred Seal
fortify res 2|Grants adjacent allies Res+3 through their next actions at the start of each turn.|orange|Fortify Res 2|C Skill & Sacred Seal
fortify resistance 2|Grants adjacent allies Res+3 through their next actions at the start of each turn.|orange|Fortify Res 2|C Skill & Sacred Seal
fortify res 3|Grants adjacent allies Res+4 through their next actions at the start of each turn.|orange|Fortify Res 3|C Skill & Sacred Seal
fortify resistance 3|Grants adjacent allies Res+4 through their next actions at the start of each turn.|orange|Fortify Res 3|C Skill & Sacred Seal
fortify res|Grants adjacent allies Res+4 through their next actions at the start of each turn.|orange|Fortify Res 3|C Skill & Sacred Seal
fortify resistance|Grants adjacent allies Res+4 through their next actions at the start of each turn.|orange|Fortify Res 3|C Skill & Sacred Seal
goad armor|Grants armored allies within 2 spaces Spd/Atk+4 during combat.|orange|Goad Armor|C Skill
goad armour|Grants armored allies within 2 spaces Spd/Atk+4 during combat.|orange|Goad Armor|C Skill
goad cavalry|Grants cavalry allies within 2 spaces Spd/Atk+4 during combat.|orange|Goad Cavalry|C Skill
goad cancer|Grants cavalry allies within 2 spaces Spd/Atk+4 during combat.|orange|Goad Cavalry|C Skill
goad fliers|Grants flying allies within 2 spaces Spd/Atk+4 during combat.|orange|Goad Fliers|C Skill
g tome valor 1|If unit survives and uses a green tome, unit gets 1.5x SP.$(If similar skill effects also used, only highest multiplier applied.)|orange|G Tome Valor 1|C Skill
g tome valour 1|If unit survives and uses a green tome, unit gets 1.5x SP.$(If similar skill effects also used, only highest multiplier applied.)|orange|G Tome Valor 1|C Skill
green tome valor 1|If unit survives and uses a green tome, unit gets 1.5x SP.$(If similar skill effects also used, only highest multiplier applied.)|orange|G Tome Valor 1|C Skill
green tome valour 1|If unit survives and uses a green tome, unit gets 1.5x SP.$(If similar skill effects also used, only highest multiplier applied.)|orange|G Tome Valor 1|C Skill
g tome valor 2|If unit survives, all green tome users on team get 1.5x SP.$(If similar skill effects also used, only highest multiplier applied.)|orange|G Tome Valor 2|C Skill
g tome valour 2|If unit survives, all green tome users on team get 1.5x SP.$(If similar skill effects also used, only highest multiplier applied.)|orange|G Tome Valor 2|C Skill
green tome valor 2|If unit survives, all green tome users on team get 1.5x SP.$(If similar skill effects also used, only highest multiplier applied.)|orange|G Tome Valor 2|C Skill
green tome valour 2|If unit survives, all green tome users on team get 1.5x SP.$(If similar skill effects also used, only highest multiplier applied.)|orange|G Tome Valor 2|C Skill
g tome valor 3|If unit survives, all green tome users on team get 2x SP.$(If similar skill effects also used, only highest multiplier applied.)|orange|G Tome Valor 3|C Skill
g tome valour 3|If unit survives, all green tome users on team get 2x SP.$(If similar skill effects also used, only highest multiplier applied.)|orange|G Tome Valor 3|C Skill
green tome valor 3|If unit survives, all green tome users on team get 2x SP.$(If similar skill effects also used, only highest multiplier applied.)|orange|G Tome Valor 3|C Skill
green tome valour 3|If unit survives, all green tome users on team get 2x SP.$(If similar skill effects also used, only highest multiplier applied.)|orange|G Tome Valor 3|C Skill
g tome valor|If unit survives, all green tome users on team get 2x SP.$(If similar skill effects also used, only highest multiplier applied.)|orange|G Tome Valor 3|C Skill
g tome valour|If unit survives, all green tome users on team get 2x SP.$(If similar skill effects also used, only highest multiplier applied.)|orange|G Tome Valor 3|C Skill
green tome valor|If unit survives, all green tome users on team get 2x SP.$(If similar skill effects also used, only highest multiplier applied.)|orange|G Tome Valor 3|C Skill
green tome valour|If unit survives, all green tome users on team get 2x SP.$(If similar skill effects also used, only highest multiplier applied.)|orange|G Tome Valor 3|C Skill
guidance 1|If unit has 100% HP, infantry and armored allies within 2 spaces can move to a space adjacent to unit.|orange|Guidance 1|C Skill & Sacred Seal
guidance 2|If unit has >= 50% HP, infantry and armored allies within 2 spaces can move to a space adjacent to unit.|orange|Guidance 2|C Skill & Sacred Seal
guidance 3|Infantry and armored allies within 2 spaces can move to a space adjacent to unit.|orange|Guidance 3|C Skill & Sacred Seal
guidance|Infantry and armored allies within 2 spaces can move to a space adjacent to unit.|orange|Guidance 3|C Skill & Sacred Seal
hone armor|Grants adjacent armored allies Atk/Spd+6 through their next actions at the start of each turn.|orange|Hone Armor|C Skill
hone armour|Grants adjacent armored allies Atk/Spd+6 through their next actions at the start of each turn.|orange|Hone Armor|C Skill
hone atk 1|Grants adjacent allies Atk+2 through their next actions at the start of each turn.|orange|Hone Atk 1|C Skill
hone attack 1|Grants adjacent allies Atk+2 through their next actions at the start of each turn.|orange|Hone Atk 1|C Skill
hone atk 2|Grants adjacent allies Atk+3 through their next actions at the start of each turn.|orange|Hone Atk 2|C Skill
hone attack 2|Grants adjacent allies Atk+3 through their next actions at the start of each turn.|orange|Hone Atk 2|C Skill
hone atk 3|Grants adjacent allies Atk+4 through their next actions at the start of each turn.|orange|Hone Atk 3|C Skill
hone attack 3|Grants adjacent allies Atk+4 through their next actions at the start of each turn.|orange|Hone Atk 3|C Skill
hone atk|Grants adjacent allies Atk+4 through their next actions at the start of each turn.|orange|Hone Atk 3|C Skill
hone attack|Grants adjacent allies Atk+4 through their next actions at the start of each turn.|orange|Hone Atk 3|C Skill
hone cavalry|Grants adjacent cavalry allies Atk/Spd+6 through their next actions at the start of each turn.|orange|Hone Cavalry|C Skill
hone cancer|Grants adjacent cavalry allies Atk/Spd+6 through their next actions at the start of each turn.|orange|Hone Cavalry|C Skill
hone fliers|Grants adjacent flying allies Atk/Spd+6 through their next actions at the start of each turn.|orange|Hone Fliers|C Skill
hone spd 1|Grants adjacent allies Spd+2 through their next actions at the start of each turn.|orange|Hone Spd 1|C Skill
hone speed 1|Grants adjacent allies Spd+2 through their next actions at the start of each turn.|orange|Hone Spd 1|C Skill
hone spd 2|Grants adjacent allies Spd+3 through their next actions at the start of each turn.|orange|Hone Spd 2|C Skill
hone speed 2|Grants adjacent allies Spd+3 through their next actions at the start of each turn.|orange|Hone Spd 2|C Skill
hone spd 3|Grants adjacent allies Spd+4 through their next actions at the start of each turn.|orange|Hone Spd 3|C Skill
hone speed 3|Grants adjacent allies Spd+4 through their next actions at the start of each turn.|orange|Hone Spd 3|C Skill
hone spd|Grants adjacent allies Spd+4 through their next actions at the start of each turn.|orange|Hone Spd 3|C Skill
hone speed|Grants adjacent allies Spd+4 through their next actions at the start of each turn.|orange|Hone Spd 3|C Skill
infantry pulse 1|Special cooldown count-1 at start of turn 1 for any Infantry allies with at least 5 fewer HP than unit.$(Effects will stack with similar skills.)|orange|Infantry Pulse 1|C Skill
infantry pulse 2|Special cooldown count-1 at start of turn 1 for any Infantry allies with at least 3 fewer HP than unit.$(Effects will stack with similar skills.)|orange|Infantry Pulse 2|C Skill
infantry pulse 3|Special cooldown count-1 at start of turn 1 for any Infantry allies with at least 1 fewer HP than unit.$(Effects will stack with similar skills.)|orange|Infantry Pulse 3|C Skill
infantry pulse|Special cooldown count-1 at start of turn 1 for any Infantry allies with at least 1 fewer HP than unit.$(Effects will stack with similar skills.)|orange|Infantry Pulse 3|C Skill
lance valor 1|If unit survives and uses a lance, unit gets 1.5x SP.$(If similar skill effects also used, only highest multiplier applied.)|orange|Lance Valor 1|C Skill
lance valour 1|If unit survives and uses a lance, unit gets 1.5x SP.$(If similar skill effects also used, only highest multiplier applied.)|orange|Lance Valor 1|C Skill
lance valor 2|If unit survives, all lance users on team get 1.5x SP.$(If similar skill effects also used, only highest multiplier applied.)|orange|Lance Valor 2|C Skill
lance valour 2|If unit survives, all lance users on team get 1.5x SP.$(If similar skill effects also used, only highest multiplier applied.)|orange|Lance Valor 2|C Skill
lance valor 3|If unit survives, all lance users on team get 2x SP.$(If similar skill effects also used, only highest multiplier applied.)|orange|Lance Valor 3|C Skill
lance valour 3|If unit survives, all lance users on team get 2x SP.$(If similar skill effects also used, only highest multiplier applied.)|orange|Lance Valor 3|C Skill
lance valor|If unit survives, all lance users on team get 2x SP.$(If similar skill effects also used, only highest multiplier applied.)|orange|Lance Valor 3|C Skill
lance valour|If unit survives, all lance users on team get 2x SP.$(If similar skill effects also used, only highest multiplier applied.)|orange|Lance Valor 3|C Skill
panic ploy 1|At start of turn, bonuses become penalties on all foes in cardinal directions with HP 5 or more lower than unit through foe's next action.|orange|Panic Ploy 1|C Skill & Sacred Seal
panic ploy 2|At start of turn, bonuses become penalties on all foes in cardinal directions with HP 3 or more lower than unit through foe's next action.|orange|Panic Ploy 2|C Skill & Sacred Seal
panic ploy 3|At start of turn, bonuses become penalties on all foes in cardinal directions with HP 1 or more lower than unit through foe's next action.|orange|Panic Ploy 3|C Skill & Sacred Seal
panic ploy|At start of turn, bonuses become penalties on all foes in cardinal directions with HP 1 or more lower than unit through foe's next action.|orange|Panic Ploy 3|C Skill & Sacred Seal
res ploy 1|At start of turn, all foes in cardinal directions with Res 1 or more lower than unit suffer Res-3 until the end of foe's next action.|orange|Res Ploy 1|C Skill
resistance ploy 1|At start of turn, all foes in cardinal directions with Res 1 or more lower than unit suffer Res-3 until the end of foe's next action.|orange|Res Ploy 1|C Skill
